country,year,pop,continent,lifeExp,gdpPercap,co2Percap,regime
Switzerland,1972,6261081,Europe,73.8,34109.4135,9.083,4. Liberal democracy
Switzerland,1977,6281359,Europe,75.4,33613.64171,12.936,4. Liberal democracy
Switzerland,1982,6391804,Europe,76.2,39657.68726,13.107,4. Liberal democracy
Switzerland,1987,6545773,Europe,77.5,48925.01332,13.877,4. Liberal democracy
Switzerland,1992,6875051,Europe,78.1,57328.27953,13.854,4. Liberal democracy
Switzerland,1997,7089163,Europe,79.4,60341.2315,13.454,4. Liberal democracy
Switzerland,2002,7278752,Europe,80.6,66551.52824,13.273,4. Liberal democracy
Switzerland,2007,7545381,Europe,81.9,74172.04891,14.215,4. Liberal democracy
Switzerland,2012,7998926,Europe,82.8,74883.61589,18.803,4. Liberal democracy
Switzerland,2017,8453628,Europe,83.6,77626.90274,15.13,4. Liberal democracy
Switzerland,2022,8792182,Europe,83.7,82777.29358,11.644,4. Liberal democracy
Syria,1952,3765243,Asia,56.1,4855.54009,0.133,1. Closed autocracy
Syria,1957,4277740,Asia,58.5,5815.18877,0.477,2. Electoral autocracy
Syria,1962,4959340,Asia,60.3,5668.59604,0.657,2. Electoral autocracy
Syria,1967,5790198,Asia,61.6,4559.60299,0.803,1. Closed autocracy
Syria,1972,6826024,Asia,63.4,5624.46034,1.142,2. Electoral autocracy
Syria,1977,8090501,Asia,65.2,6483.87139,1.817,2. Electoral autocracy
Syria,1982,9572511,Asia,63.7,7738.17267,2.543,2. Electoral autocracy
Syria,1987,11388923,Asia,68.5,6628.33483,3.166,2. Electoral autocracy
Syria,1992,13385571,Asia,69.3,7967.12494,3.23,2. Electoral autocracy
Syria,1997,15417542,Asia,70.5,8707.57749,2.993,2. Electoral autocracy
Syria,2002,17468332,Asia,71.9,8040.54924,2.252,2. Electoral autocracy
Syria,2007,20884125,Asia,73.6,8838.83743,3.309,2. Electoral autocracy
Syria,2012,22759763,Asia,68.9,7144.37245,2.144,2. Electoral autocracy
Syria,2017,19224668,Asia,69.7,4977.7921,1.658,1. Closed autocracy
Syria,2022,22462173,Asia,76.1,4454.85373,1.852,1. Closed autocracy
Tajikistan,1952,1645583,Asia,50.8,3886.09919,1.054,1. Closed autocracy
Tajikistan,1957,1922123,Asia,52.6,4684.82236,1.427,1. Closed autocracy
Tajikistan,1962,2255026,Asia,55.5,5310.77359,1.969,1. Closed autocracy
Tajikistan,1967,2664130,Asia,58.7,6122.51766,2.181,1. Closed autocracy
Tajikistan,1972,3123691,Asia,61.6,6683.55231,2.052,1. Closed autocracy
Tajikistan,1977,3653265,Asia,64.1,6457.07874,1.444,1. Closed autocracy
Tajikistan,1982,4227171,Asia,65.6,5673.09278,1.078,1. Closed autocracy
Tajikistan,1987,4939059,Asia,66.6,5043.2552,1.042,1. Closed autocracy
Tajikistan,1992,5649400,Asia,63,2888.08921,0.882,2. Electoral autocracy
Tajikistan,1997,6139829,Asia,66.4,1311.44541,0.505,2. Electoral autocracy
Tajikistan,2002,6531669,Asia,68.5,1690.09226,1.04,2. Electoral autocracy
Tajikistan,2007,7194477,Asia,70.6,2227.48611,0.733,2. Electoral autocracy
Tajikistan,2012,8014084,Asia,72.4,2700.09546,0.826,2. Electoral autocracy
Tajikistan,2017,9085946,Asia,72.9,3312.71202,1.756,2. Electoral autocracy
Tajikistan,2022,10182222,Asia,71.3,4213.75618,1.47,2. Electoral autocracy
Tanzania,1952,8009079,Africa,45.8,959.47069,0.067,1. Closed autocracy
Tanzania,1957,9115790,Africa,46.9,922.12099,0.083,1. Closed autocracy
Tanzania,1962,10487756,Africa,48,934.40854,0.072,2. Electoral autocracy
Tanzania,1967,12200109,Africa,49.5,1110.06208,0.144,2. Electoral autocracy
Tanzania,1972,14479308,Africa,51.5,1186.05313,0.167,2. Electoral autocracy
Tanzania,1977,17352929,Africa,53.6,1214.94564,0.16,2. Electoral autocracy
Tanzania,1982,20398571,Africa,55.4,1214.95211,0.172,2. Electoral autocracy
Tanzania,1987,24030378,Africa,55.9,1386.03612,0.159,2. Electoral autocracy
Tanzania,1992,27457588,Africa,53.9,1587.85833,0.136,2. Electoral autocracy
Tanzania,1997,31578089,Africa,52.8,1674.03146,0.134,2. Electoral autocracy
Tanzania,2002,36121304,Africa,55.5,1951.57594,0.161,2. Electoral autocracy
Tanzania,2007,41435512,Africa,60.6,2420.07714,0.22,2. Electoral autocracy
Tanzania,2012,47374260,Africa,63.6,2822.48535,0.32,2. Electoral autocracy
Tanzania,2017,55652890,Africa,67.1,3319.37671,0.295,2. Electoral autocracy
Tanzania,2022,64711821,Africa,68.9,3546.98096,0.311,2. Electoral autocracy
Thailand,1952,21527582,Asia,56,1654.32129,0.059,1. Closed autocracy
Thailand,1957,24674830,Asia,57.6,1608.73119,0.117,1. Closed autocracy
Thailand,1962,28481040,Asia,59.8,1911.27324,0.173,1. Closed autocracy
Thailand,1967,33037801,Asia,60.9,2339.81197,0.366,1. Closed autocracy
Thailand,1972,37933929,Asia,63,2939.62837,0.655,1. Closed autocracy
Thailand,1977,42843974,Asia,66,3621.99312,1.105,1. Closed autocracy
Thailand,1982,47494577,Asia,67.6,4671.22573,1.2,2. Electoral autocracy
Thailand,1987,52074105,Asia,71.7,6222.4309,1.425,2. Electoral autocracy
Thailand,1992,56528834,Asia,71.6,10216.05013,2.702,2. Electoral autocracy
Thailand,1997,60724584,Asia,72.4,12200.63242,2.837,2. Electoral autocracy
Thailand,2002,64266437,Asia,71.4,12644.97588,2.799,3. Electoral democracy
Thailand,2007,67102394,Asia,73.7,15792.72969,3.278,1. Closed autocracy
Thailand,2012,69436098,Asia,75.9,17869.63766,3.881,2. Electoral autocracy
Thailand,2017,71160187,Asia,77.4,20094.67788,3.7,1. Closed autocracy
Thailand,2022,71735329,Asia,76.5,20762.79526,3.92,1. Closed autocracy
Timor-Leste,1952,422422,Asia,38.8,869.84119,0.028,1. Closed autocracy
Timor-Leste,1957,448561,Asia,40,848.95125,0.034,1. Closed autocracy
Timor-Leste,1962,482774,Asia,42,904.32235,0.041,1. Closed autocracy
Timor-Leste,1967,524648,Asia,44.5,1063.84419,0.05,1. Closed autocracy
Timor-Leste,1972,572962,Asia,47.2,1215.92395,0.068,1. Closed autocracy
Timor-Leste,1977,618315,Asia,46.2,1483.12081,0.08,1. Closed autocracy
Timor-Leste,1982,669149,Asia,51.4,1821.2074,0.09,1. Closed autocracy
Timor-Leste,1987,718476,Asia,55.8,2205.62409,0.106,1. Closed autocracy
Timor-Leste,1992,799318,Asia,58.3,2808.49154,0.131,1. Closed autocracy
Timor-Leste,1997,917184,Asia,61,3455.67548,0.159,1. Closed autocracy
Timor-Leste,2002,879159,Asia,64.8,3562.75861,0.175,3. Electoral democracy
Timor-Leste,2007,1004889,Asia,67.5,3450.57971,0.177,3. Electoral democracy
Timor-Leste,2012,1134885,Asia,68.4,4299.96964,0.259,3. Electoral democracy
Timor-Leste,2017,1251703,Asia,69.1,4292.07814,0.409,3. Electoral democracy
Timor-Leste,2022,1369295,Asia,69.7,5347.00759,0.461,3. Electoral democracy
Togo,1952,1449924,Africa,41.1,1137.04392,0.031,1. Closed autocracy
Togo,1957,1585878,Africa,42,1198.13033,0.032,1. Closed autocracy
Togo,1962,1732959,Africa,43,1364.77091,0.055,2. Electoral autocracy
Togo,1967,1995890,Africa,45.1,1862.13647,0.108,1. Closed autocracy
Togo,1972,2384994,Africa,47.6,2017.19855,0.198,1. Closed autocracy
Togo,1977,2701894,Africa,50.2,1815.60902,0.24,1. Closed autocracy
Togo,1982,3115042,Africa,53,1718.39891,0.298,2. Electoral autocracy
Togo,1987,3657508,Africa,54.8,1684.95771,0.299,2. Electoral autocracy
Togo,1992,4233617,Africa,56.1,1850.60052,0.342,2. Electoral autocracy
Togo,1997,4725030,Africa,55.8,2156.38406,0.294,2. Electoral autocracy
Togo,2002,5413274,Africa,56.2,1998.77466,0.226,2. Electoral autocracy
Togo,2007,6188344,Africa,58.4,1847.634,0.195,2. Electoral autocracy
Togo,2012,7100736,Africa,60.7,2121.42903,0.29,2. Electoral autocracy
Togo,2017,8057140,Africa,62.6,2389.21245,0.267,2. Electoral autocracy
Togo,2022,9089738,Africa,64.1,2662.25917,0.906,2. Electoral autocracy
Tonga,1952,52358,Oceania,58.4,1630.32616,0.143,NA
Tonga,1957,60880,Oceania,60.3,1619.73906,0.128,NA
Tonga,1962,69940,Oceania,61.9,1609.81637,0.166,NA
Tonga,1967,79814,Oceania,63.3,1599.25363,0.186,NA
Tonga,1972,87356,Oceania,64.5,1588.83822,0.255,NA
Tonga,1977,96725,Oceania,65.5,1696.59025,0.325,NA
Tonga,1982,97980,Oceania,67.3,2633.07102,0.47,NA
Tonga,1987,98376,Oceania,70,4321.82852,0.583,NA
Tonga,1992,100022,Oceania,70.8,4849.30247,0.73,NA
Tonga,1997,100674,Oceania,71.1,5492.45465,1.025,NA
Tonga,2002,103874,Oceania,71.4,6133.559,1.037,NA
Tonga,2007,106726,Oceania,71.7,5534.16673,1.108,NA
Tonga,2012,107460,Oceania,71.7,5907.26712,1.035,NA
Tonga,2017,105356,Oceania,72,6862.66866,1.292,NA
Tonga,2022,105042,Oceania,71.4,6901.73837,1.419,NA
Trinidad and Tobago,1952,683432,Americas,59.7,7138.52456,4.141,1. Closed autocracy
Trinidad and Tobago,1957,782501,Americas,62.3,9066.90444,3.266,2. Electoral autocracy
Trinidad and Tobago,1962,880194,Americas,64.2,10703.07694,8.229,3. Electoral democracy
Trinidad and Tobago,1967,956418,Americas,64.8,11385.99059,4.972,3. Electoral democracy
Trinidad and Tobago,1972,1014921,Americas,65.4,12632.42242,7.822,3. Electoral democracy
Trinidad and Tobago,1977,1079554,Americas,66.9,13994.44857,11.669,3. Electoral democracy
Trinidad and Tobago,1982,1147927,Americas,68,17533.23219,10.869,3. Electoral democracy
Trinidad and Tobago,1987,1217364,Americas,68.8,13580.486,10.187,3. Electoral democracy
Trinidad and Tobago,1992,1271674,Americas,69.1,14557.02048,10.818,3. Electoral democracy
Trinidad and Tobago,1997,1305836,Americas,69.1,16797.22897,11.205,3. Electoral democracy
Trinidad and Tobago,2002,1332011,Americas,70.3,22538.64603,10.999,3. Electoral democracy
Trinidad and Tobago,2007,1365377,Americas,72.1,35087.40934,13.896,4. Liberal democracy
Trinidad and Tobago,2012,1403809,Americas,73.8,36950.80796,10.42,4. Liberal democracy
Trinidad and Tobago,2017,1445261,Americas,73.7,34153.88426,16.307,4. Liberal democracy
Trinidad and Tobago,2022,1495921,Americas,71.5,30793.39983,17.72,4. Liberal democracy
Tunisia,1952,3758185,Africa,45.2,2356.34551,0.383,1. Closed autocracy
Tunisia,1957,4136606,Africa,47.5,2148.61244,0.391,1. Closed autocracy
Tunisia,1962,4369136,Africa,50.2,2443.88673,0.417,2. Electoral autocracy
Tunisia,1967,4760970,Africa,53.6,2671.73206,0.653,2. Electoral autocracy
Tunisia,1972,5396557,Africa,57.6,3960.74997,0.928,2. Electoral autocracy
Tunisia,1977,6155931,Africa,61.7,4374.80156,1.271,2. Electoral autocracy
Tunisia,1982,6908642,Africa,65.2,5257.98137,1.719,2. Electoral autocracy
Tunisia,1987,7789987,Africa,68,6138.42861,1.834,1. Closed autocracy
Tunisia,1992,8682512,Africa,69.5,7364.47061,2.423,2. Electoral autocracy
Tunisia,1997,9421270,Africa,70.8,8276.60838,1.8,2. Electoral autocracy
Tunisia,2002,9971515,Africa,72,9533.92966,1.464,2. Electoral autocracy
Tunisia,2007,10441702,Africa,73.1,11680.26312,1.487,2. Electoral autocracy
Tunisia,2012,11009647,Africa,74.3,12436.38215,1.721,3. Electoral democracy
Tunisia,2017,11650498,Africa,75.3,12953.52321,1.865,3. Electoral democracy
Tunisia,2022,12119334,Africa,74.9,12702.45358,2.261,2. Electoral autocracy
Turkey,1952,22290092,Asia,50.3,3337.23137,0.466,2. Electoral autocracy
Turkey,1957,25880914,Asia,52.3,3883.2563,0.627,2. Electoral autocracy
Turkey,1962,29916147,Asia,54.8,4041.25374,0.75,1. Closed autocracy
Turkey,1967,34050421,Asia,58,4955.70099,1.045,3. Electoral democracy
Turkey,1972,38430221,Asia,60.9,6011.50402,1.654,2. Electoral autocracy
Turkey,1977,42773298,Asia,62.7,7272.39117,2.739,3. Electoral democracy
Turkey,1982,47322096,Asia,64.3,7618.68677,2.677,1. Closed autocracy
Turkey,1987,52843670,Asia,67.9,10254.01144,3.508,2. Electoral autocracy
Turkey,1992,57990118,Asia,68.6,12259.39262,4.414,3. Electoral democracy
Turkey,1997,62852966,Asia,70.4,14624.52525,3.64,3. Electoral democracy
Turkey,2002,67048795,Asia,73.5,14567.44418,3.347,3. Electoral democracy
Turkey,2007,70750586,Asia,75,19682.39627,5.128,3. Electoral democracy
Turkey,2012,75197198,Asia,77.2,22181.12078,5.26,3. Electoral democracy
Turkey,2017,83083662,Asia,76.7,27851.982,5.357,2. Electoral autocracy
Turkey,2022,87058473,Asia,76.9,32748.3189,4.946,2. Electoral autocracy
Turkmenistan,1952,1320535,Asia,52.9,5020.32466,6.192,1. Closed autocracy
Turkmenistan,1957,1499558,Asia,55,6043.38017,8.435,1. Closed autocracy
Turkmenistan,1962,1749214,Asia,58,6973.66463,10.293,1. Closed autocracy
Turkmenistan,1967,2027403,Asia,60.8,8432.14123,11.782,1. Closed autocracy
Turkmenistan,1972,2311430,Asia,62.1,9661.21481,12.86,1. Closed autocracy
Turkmenistan,1977,2623948,Asia,63,9664.44074,13.732,1. Closed autocracy
Turkmenistan,1982,2985557,Asia,64.2,8906.05686,13.144,1. Closed autocracy
Turkmenistan,1987,3452731,Asia,65.2,8404.16488,12.832,1. Closed autocracy
Turkmenistan,1992,3944689,Asia,65.4,6128.43206,8.211,1. Closed autocracy
Turkmenistan,1997,4336730,Asia,64.9,4049.63117,7.022,1. Closed autocracy
Turkmenistan,2002,4769465,Asia,66.8,5385.14927,8.66,1. Closed autocracy
Turkmenistan,2007,5244046,Asia,67.7,7280.47327,11.485,1. Closed autocracy
Turkmenistan,2012,5808546,Asia,69.6,10794.23352,12.26,1. Closed autocracy
Turkmenistan,2017,6507061,Asia,69.7,14107.66712,12.713,1. Closed autocracy
Turkmenistan,2022,7230193,Asia,70.5,17119.57449,15.535,1. Closed autocracy
Tuvalu,1952,5050,Oceania,46.8,1912.04683,0.215,NA
Tuvalu,1957,5439,Oceania,48.5,1998.35368,0.266,NA
Tuvalu,1962,5699,Oceania,50.2,2089.10301,0.322,NA
Tuvalu,1967,5652,Oceania,52,2185.53501,0.399,NA
Tuvalu,1972,5692,Oceania,52.3,2268.09501,0.504,NA
Tuvalu,1977,6686,Oceania,55.1,3431.76429,0.617,NA
Tuvalu,1982,7664,Oceania,56.4,2428.33954,0.689,NA
Tuvalu,1987,8371,Oceania,58.4,2557.30563,0.736,NA
Tuvalu,1992,9038,Oceania,60.3,3147.51491,0.805,NA
Tuvalu,1997,9400,Oceania,61.2,3408.50204,0.786,NA
Tuvalu,2002,9623,Oceania,62,4079.53425,1.147,NA
Tuvalu,2007,10182,Oceania,62.7,3752.45208,1.077,NA
Tuvalu,2012,10934,Oceania,63,3558.15237,1.024,NA
Tuvalu,2017,10869,Oceania,63.4,4464.25885,0.994,NA
Tuvalu,2022,9992,Oceania,63.1,5498.18455,1.091,NA
UAE,1952,84761,Asia,46.8,1908.1675,0.34,NA
UAE,1957,112784,Asia,50.3,2094.07384,0.455,NA
UAE,1962,144946,Asia,53.8,3924.73373,0.578,NA
UAE,1967,179700,Asia,57.7,45590.56046,0.846,NA
UAE,1972,385014,Asia,61.2,77276.29175,7.841,1. Closed autocracy
UAE,1977,710209,Asia,63.9,77210.62007,7.036,1. Closed autocracy
UAE,1982,1166370,Asia,66.5,81728.70391,17.069,1. Closed autocracy
UAE,1987,1574244,Asia,69.4,59712.67201,25.117,1. Closed autocracy
UAE,1992,2114730,Asia,71.2,75567.43966,29.987,1. Closed autocracy
UAE,1997,2817410,Asia,72.4,88459.09472,29.23,1. Closed autocracy
UAE,2002,3956826,Asia,73.4,83319.82832,26.174,1. Closed autocracy
UAE,2007,5624635,Asia,75.1,84698.91602,31.996,1. Closed autocracy
UAE,2012,7497118,Asia,77.5,69158.82664,26.154,1. Closed autocracy
UAE,2017,9234327,Asia,79.2,68871.84958,23.851,1. Closed autocracy
UAE,2022,10242086,Asia,80.1,68867.82593,21.122,1. Closed autocracy
UK,1952,50496234,Europe,69.2,14019.89402,10.441,4. Liberal democracy
UK,1957,51655912,Europe,70.5,15306.95417,11.086,4. Liberal democracy
UK,1962,53272830,Europe,70.8,16279.32496,11.175,4. Liberal democracy
UK,1967,54973661,Europe,71.9,17849.0809,10.85,4. Liberal democracy
UK,1972,56079239,Europe,72,19602.26793,12.144,4. Liberal democracy
UK,1977,56175829,Europe,73.1,20584.23286,12.304,4. Liberal democracy
UK,1982,56292755,Europe,74,23143.3956,11.363,4. Liberal democracy
UK,1987,56886024,Europe,75.1,29867.28196,11.463,4. Liberal democracy
UK,1992,57719272,Europe,76.2,34014.97468,11.98,4. Liberal democracy
UK,1997,58447089,Europe,77.2,39240.69074,11.489,4. Liberal democracy
UK,2002,59540763,Europe,78.3,44751.84782,12.352,4. Liberal democracy
UK,2007,61535855,Europe,79.6,49459.8415,12.244,4. Liberal democracy
UK,2012,63960484,Europe,80.9,47550.94285,9.951,4. Liberal democracy
UK,2017,66354471,Europe,81.2,51601.14044,8.252,4. Liberal democracy
UK,2022,68179315,Europe,81,52982.17492,6.926,4. Liberal democracy
USA,1952,158794222,Americas,68.7,19988.92932,15.601,3. Electoral democracy
USA,1957,171499226,Americas,69.6,20377.15348,15.926,3. Electoral democracy
USA,1962,186724272,Americas,70.2,21382.52673,15.53,3. Electoral democracy
USA,1967,200699911,Americas,70.5,24801.63958,18.162,3. Electoral democracy
USA,1972,212842573,Americas,71.3,26661.84381,21.801,4. Liberal democracy
USA,1977,223259419,Americas,73.3,28333.16881,22.489,4. Liberal democracy
USA,1982,234583152,Americas,74.5,31146.12718,19.975,4. Liberal democracy
USA,1987,246161291,Americas,75,40010.17292,18.881,4. Liberal democracy
USA,1992,259606019,Americas,75.8,45911.95369,20.065,4. Liberal democracy
USA,1997,273468013,Americas,76.5,51002.72006,20.604,4. Liberal democracy
USA,2002,287084338,Americas,77,56127.43794,21.715,4. Liberal democracy
USA,2007,301844226,Americas,78.1,61578.56309,21.852,4. Liberal democracy
USA,2012,317115355,Americas,78.9,61134.53061,17.765,4. Liberal democracy
USA,2017,332204660,Americas,78.7,66155.55557,16.994,4. Liberal democracy
USA,2022,341534046,Americas,77.6,72679.25754,16.447,4. Liberal democracy
Uganda,1952,6077040,Africa,45.9,1328.63305,0.026,1. Closed autocracy
Uganda,1957,7003883,Africa,46.6,1327.71284,0.045,1. Closed autocracy
Uganda,1962,8092231,Africa,47.1,1258.73025,0.059,1. Closed autocracy
Uganda,1967,9408924,Africa,48.1,1450.97754,0.098,1. Closed autocracy
Uganda,1972,10885796,Africa,49.3,1437.79667,0.183,1. Closed autocracy
Uganda,1977,12359669,Africa,50.7,1217.70233,0.14,1. Closed autocracy
Uganda,1982,13873631,Africa,49.6,1017.26896,0.074,2. Electoral autocracy
Uganda,1987,15954170,Africa,48.7,966.42439,0.084,1. Closed autocracy
Uganda,1992,18785032,Africa,46.2,1138.53665,0.085,2. Electoral autocracy
Uganda,1997,21856046,Africa,47.1,1411.69329,0.084,2. Electoral autocracy
Uganda,2002,25532870,Africa,50.4,1613.87079,0.112,2. Electoral autocracy
Uganda,2007,29653430,Africa,56.4,2003.15025,0.151,2. Electoral autocracy
Uganda,2012,34337438,Africa,60.6,2405.09456,0.172,2. Electoral autocracy
Uganda,2017,40177388,Africa,63.9,2543.84754,0.189,2. Electoral autocracy
Uganda,2022,47312719,Africa,65.1,2724.9061,0.183,2. Electoral autocracy
Ukraine,1952,38306709,Europe,67.1,5058.05637,3.88,1. Closed autocracy
Ukraine,1957,40998772,Europe,68.4,6975.55246,5.695,1. Closed autocracy
Ukraine,1962,43943674,Europe,70.8,8611.50279,6.656,1. Closed autocracy
Ukraine,1967,46215988,Europe,71.6,10484.63964,8.374,1. Closed autocracy
Ukraine,1972,47946893,Europe,70.9,12802.62722,9.446,1. Closed autocracy
Ukraine,1977,49336481,Europe,70.1,14838.97572,9.265,1. Closed autocracy
Ukraine,1982,50402724,Europe,70.1,16853.32035,8.776,1. Closed autocracy
Ukraine,1987,51515732,Europe,71.3,18964.24068,9.721,1. Closed autocracy
Ukraine,1992,52323671,Europe,69.2,16241.95738,8.441,2. Electoral autocracy
Ukraine,1997,50786885,Europe,67.9,8955.78465,5.461,3. Electoral democracy
Ukraine,2002,48677281,Europe,68.1,11593.84214,5.179,2. Electoral autocracy
Ukraine,2007,47062798,Europe,68,18151.64989,6.28,3. Electoral democracy
Ukraine,2012,46210056,Europe,71.2,17848.74023,5.976,2. Electoral autocracy
Ukraine,2017,45436041,Europe,73.1,16310.36035,4.043,2. Electoral autocracy
Ukraine,2022,41048766,Europe,68.4,13787.12109,4.347,2. Electoral autocracy
Uruguay,1952,2281108,Americas,67.2,9306.17781,1.381,3. Electoral democracy
Uruguay,1957,2430771,Americas,68,10145.2309,1.82,3. Electoral democracy
Uruguay,1962,2593298,Americas,68.7,9080.24305,1.54,3. Electoral democracy
Uruguay,1967,2732277,Americas,68.3,8594.62228,1.78,3. Electoral democracy
Uruguay,1972,2821644,Americas,68.2,8880.64976,2.204,2. Electoral autocracy
Uruguay,1977,2909461,Americas,69.8,10025.85335,2.119,1. Closed autocracy
Uruguay,1982,2975492,Americas,71.8,11385.93768,1.82,1. Closed autocracy
Uruguay,1987,3049896,Americas,72.5,12952.07814,1.041,4. Liberal democracy
Uruguay,1992,3139702,Americas,73.4,15438.09444,1.934,4. Liberal democracy
Uruguay,1997,3223345,Americas,74.1,18602.64219,2.462,4. Liberal democracy
Uruguay,2002,3278867,Americas,75,16412.79634,1.91,4. Liberal democracy
Uruguay,2007,3295153,Americas,75.8,20707.35148,2.639,4. Liberal democracy
Uruguay,2012,3335401,Americas,76.5,26953.28111,3.773,4. Liberal democracy
Uruguay,2017,3388438,Americas,77.2,29762.43332,2.898,4. Liberal democracy
Uruguay,2022,3390913,Americas,76.2,30804.70328,3.206,4. Liberal democracy
Uzbekistan,1952,6536524,Asia,57.4,3684.91318,3.956,1. Closed autocracy
Uzbekistan,1957,7463061,Asia,59.5,4683.53253,5.36,1. Closed autocracy
Uzbekistan,1962,8854368,Asia,62.5,5525.02402,5.208,1. Closed autocracy
Uzbekistan,1967,10659180,Asia,65.1,6509.57384,5.856,1. Closed autocracy
Uzbekistan,1972,12465106,Asia,66.2,7127.86785,6.277,1. Closed autocracy
